EAR,MAR,Yaw,Pitch,Label
0.3301916627088422,0.0,2.441735205050454,14.336567440355006,Safe
0.3243435159956214,0.0,2.5210009329623855,15.003020231211227,Safe
0.318735137057344,0.0,2.479474896417256,14.818651930163728,Safe
0.32262583135506506,0.0,2.7385561051943546,14.930283201895907,Safe
0.31526038975436643,0.018867924528301886,2.558885734869017,14.165127135649465,Safe
0.3260796411486083,0.019984019174435787,10.919292554396497,20.17961957104594,Safe
0.34021534075859894,0.029976028761653683,10.548429743416625,19.518400384566387,Safe
0.3392822230006203,0.019592783347677303,10.78707864962264,19.962960825975728,Safe
0.333839466891538,0.019592783347677303,10.512846590391227,19.830095649577196,Safe
0.31644902984785506,0.019592783347677303,10.589646923313008,19.95817323239951,Safe
0.3315602057772249,0.009992009587217894,-8.820793799939254,13.045783617787382,Safe
0.32349568964819264,0.0,-8.717841529808238,13.150589894641142,Safe
0.32554540399972953,0.0,-8.608549021347633,12.658477674124502,Safe
0.32426878873100395,0.029406112401668367,-8.523559745944661,12.436733904308072,Safe
0.32793208016771175,0.00980203746722279,-8.508349382108767,12.35581694250062,Safe
0.353739044926887,0.009819033595429244,2.208129570286883,20.201873277681948,Safe
0.3430293281220327,0.009819033595429244,2.396899964626046,19.78592381900151,Safe
0.34170545922956763,0.010004002401601122,2.4522872604958037,19.939002268097337,Safe
0.38666000417912927,0.0,2.6092295774204457,20.156246079917768,Safe
0.34168514333066935,0.009819033595429244,2.568147880700352,20.058306111651095,Safe
0.35772056653363615,0.010813496746208505,-11.765976761463918,10.376518016098066,Safe
0.3534210124889624,0.0,-11.60565296276293,10.294775251635029,Safe
0.37737754699053194,0.0,-11.21110758141088,10.245119360225107,Safe
0.3728784832286248,0.0,-10.655692854741703,10.669865415448978,Safe
0.3630477592403967,0.0,-10.419909907589846,10.54037785550268,Safe
0.2561603243452224,0.0,2.6171087540738207,13.185199406683637,Safe
0.2564959278040798,0.0,2.6268238456956516,13.156858220368537,Safe
0.27143201338165746,0.009608280525301098,2.9195995818837117,13.111627088659072,Safe
0.2412916254795453,0.013332148306149432,2.6868847331415795,13.021697626197826,Safe
0.26367699135637,0.0,2.6218145243180597,13.04009144269297,Safe
0.3682376843595465,0.017857142857142856,0.008287288374505188,3.85231036457829,Safe
0.35396608834617915,0.012626906806902635,0.0973055499488476,3.986236430221407,Safe
0.3369859749110661,0.017857142857142856,-0.22904231802286612,3.8698935990225896,Safe
0.358361138894804,0.026781444625324412,-0.8555963379379411,3.8188314907375616,Safe
0.38328869742698685,0.008928571428571428,-0.7503534751924708,3.959400096524975,Safe
0.32149725682363345,0.05357142857142857,-1.2536166967042361,4.3257260538897,Safe
0.34556662324555243,0.11436892099639304,-1.0174870406337861,3.882296674045342,Safe
0.3407641754886438,0.04087234779975088,-1.0038994820045026,3.619002453903115,Safe
0.329233326289479,0.037011660509880265,-0.4040102260069715,3.0205031366850372,Safe
0.3486437698757327,0.02009334534975618,-0.8401302974577248,3.509306817897683,Safe
0.363192655352037,0.011778571185788638,-0.6647793742144178,3.666561326926336,Safe
0.3892761925318988,0.011100153405180096,24.958343820916348,20.5311680263501,Safe
0.3352278561561168,0.015697987490027588,27.145988732952507,21.881896264827603,Safe
0.3339029731085178,0.011100153405180096,26.518329529436876,22.167918798753885,Safe
0.34980950141351674,0.03785168464765126,26.834371673935014,21.23566700819883,Safe
0.36622233772828416,0.0,26.156114974950786,20.220702565902716,Safe
0.3605130052444061,0.009219821056073614,-15.236492340150345,6.7404684277011055,Safe
0.3692384634231939,0.0,-15.680623347018303,6.237383648450375,Safe
0.33510282663992785,0.0,-16.281168228475185,6.619203495397855,Safe
0.3366735451416106,0.01883777067421859,-15.887786579843539,6.348422820926932,Safe
0.3441238938228456,0.009233960689413971,-16.1667878183531,5.8822996095105,Safe
0.31024025573662695,0.011615349838117045,5.914570197641685,8.659529904668506,Safe
0.2691974978131413,0.011891287353862351,6.091686098893779,8.731172885798882,Safe
0.31127494482857165,0.016831105696898524,6.142714621132369,8.412582830178414,Safe
0.2778695716284363,0.011624763874381928,5.723306590966244,8.717771548619032,Safe
0.26301562358326813,0.0,5.7225989240619635,9.04695141166323,Safe
0.27383239741020227,0.0,5.938306520704324,8.437456197396548,Safe
0.2730599211942732,0.0,5.580730291894704,8.714760275726478,Safe
0.2857192578625787,0.011624763874381928,6.0513652768076005,8.784335270883835,Safe
0.2857366185073522,0.011627906976744186,5.876155473023233,8.76064659397618,Safe
0.28145798527406096,0.011627906976744186,5.660244698235515,8.385115391549386,Safe
0.28132509074641615,0.023255813953488372,6.165211893585619,9.010585674188967,Safe
0.29548770630239896,0.011624763874381928,7.360549339236419,9.08651604785121,Safe
0.2985548439640541,0.011624763874381928,7.8385172833005035,9.560945927564912,Safe
0.2959486336826321,0.0,7.232712151407953,9.488628934241486,Safe
0.30446403086154344,0.011624763874381928,7.474607500036484,9.15542775192763,Safe
0.27722331607916184,0.011627906976744186,7.858750817926837,9.369244105294642,Safe
0.2646057569864372,0.0393664178262024,2.657902479632033,6.90848701750302,Safe
0.27799763027444796,0.0240408078445515,3.041387017793854,7.1174036564688326,Safe
0.2833486544487672,0.030247475157465984,2.6086558152634893,7.647445003367266,Safe
0.2747022310809078,0.028785548110677982,1.5091500471405923,7.191786141483432,Safe
0.281693757210115,0.1475075282919212,2.810707441192634,7.310731710854958,Safe
0.28802023838836355,0.04215545920722985,2.158639120171182,7.581390957797668,Safe
0.3006524039219916,0.06299826448837205,2.3390095105742295,7.431809077759278,Safe
0.29558970819126906,0.025675748612326747,1.9094182974932727,8.03672372568841,Safe
0.33511732786469495,0.13971227404748487,-21.150154347071194,8.485427005033976,Safe
0.33556394591691274,0.1302645873123796,-19.905853351769704,9.556328973865577,Safe
0.31594085372347125,0.32315712070328806,-19.52805727304387,8.917498804694787,Safe
0.3237746369412625,0.29077412125481034,-16.812882391849485,11.562803528393946,Safe
0.3286670384134086,0.025375480354459797,-16.239469382859088,10.488876564319973,Safe
0.34487218117182217,0.03060587199377897,22.455665077456054,11.144830344822452,Safe
0.3381494651400906,0.0,22.779028988658954,11.66267213157904,Safe
0.3336404761372325,0.03341492062611344,21.665483450191996,12.393028566677371,Safe
0.3450416058842955,0.00980203746722279,22.420811392449878,11.70335885520031,Safe
0.3297948759625118,0.028846153846153848,21.276803674124476,12.372420806067321,Safe
0.05793781536422797,0.0,-4.4617532446591435,8.405879634815674,Drowsy
0.06542078438092513,0.009418885337109295,-3.690229930593407,9.104585888817068,Drowsy
0.06949450344353417,0.00958706236059213,-3.2669676508379744,9.09550581936901,Drowsy
0.0687546411437487,0.0,-2.860354713748242,8.84332752076181,Drowsy
0.06862184259044932,0.0,-3.078969253532294,8.824062912545463,Drowsy
0.11323647784850974,0.008922882628103122,-6.468597738512241,9.484969509852565,Drowsy
0.0933180102785224,0.0,-6.494010001531679,9.551244611716902,Drowsy
0.10420020132783359,0.0,-6.368698521629795,9.38601293701163,Drowsy
0.12530308814950297,0.0,-6.173169346473813,9.184248770610173,Drowsy
0.12652138492472287,0.00909090909090909,-5.917667197344365,9.28414360243308,Drowsy
0.048423483636501424,0.009252915127470066,-9.526508151076376,7.284660968551919,Drowsy
0.07613418028190942,0.018854504950126014,14.696968490649688,10.525719061680723,Drowsy
0.06829842205209971,0.00978700365857839,16.336109049336397,9.525136114676974,Drowsy
0.07728800094105759,0.0,17.055406739582434,9.686941499611626,Drowsy
0.07077613698413195,0.031222908534136,18.41453838826932,9.522350803410719,Drowsy
0.0773974741889664,0.028855492841238065,18.556644706572282,9.58076310766718,Drowsy
0.11650561811841238,0.0,-19.04816173337576,5.063367618524045,Drowsy
0.11044595685987445,0.011904761904761904,-19.44265055907155,4.046310283232475,Drowsy
0.10100001218080538,0.023249527748763855,-20.074673217147023,3.6384532164845145,Drowsy
0.06994896745256665,0.011624763874381928,-19.70016242945927,3.271388319897727,Drowsy
0.06114892372074501,0.022721405353294154,-19.472075776775043,4.323216752979701,Drowsy
0.11907296077989898,0.01592324388246205,8.183527926758918,4.7469581577442055,Drowsy
0.12019882414890322,0.0702885991029384,7.985936357395107,4.8930820449902495,Drowsy
0.14645179822033744,0.0,7.8500488007683416,4.360739198410993,Drowsy
0.13866721896284692,0.01543768802736096,8.022319788339585,4.7960318249879075,Drowsy
0.11580766383944269,0.015996417203774597,7.964694615362513,5.035490761652062,Drowsy
0.12469672632812809,0.0,8.004609084626178,5.239894659720363,Drowsy
0.12398671347497933,0.031008683647302117,8.04943199058818,4.888190555312854,Drowsy
0.13562929143886385,0.03087537605472192,7.9388410092502895,4.479186948752438,Drowsy
0.10736978542802281,0.015504341823651058,8.725811879246132,4.82892247589454,Drowsy
0.153859029406122,0.0,8.429300162705939,5.311212369161468,Drowsy
0.13525746981149928,0.0,8.179869394383207,5.305550591756282,Drowsy
0.12115726514716713,0.0,7.813551749459675,5.240651906699109,Drowsy
0.11238544117092444,0.0,-13.551193387329741,2.833329733018044,Drowsy
0.09297711506259614,0.0,-14.031101157229916,2.6636746689537705,Drowsy
0.08127792756698002,0.02213494757094859,-14.011140063367073,2.4065796872218126,Drowsy
0.08116943570723079,0.0,-13.486820202943246,2.072668615687542,Drowsy
0.0824424900883354,0.0,-14.042031447964469,1.9823754158435813,Drowsy
0.058669212704485864,0.0,-14.333757313112404,1.7761802486262088,Drowsy
0.07400784363421278,0.011337314689562955,-13.92285909288651,2.120074114938077,Drowsy
0.07071562480960635,0.0,-14.136397152040754,1.9151025762970568,Drowsy
0.06987174287325289,0.023199420949679552,-13.813849112513044,1.9248987395125228,Drowsy
0.07776235168748878,0.0,-13.675810636161707,2.1752018189521727,Drowsy
0.08173753329800992,0.0,-14.022970238058043,2.015346768257652,Drowsy
0.0765537508365294,0.0,-13.499890052077253,2.1858847993193318,Drowsy
0.07422287406521741,0.0,-13.515726166152154,2.4372975032815782,Drowsy
0.07366458644978119,0.011086501753962322,-13.728292505645939,2.2608629507841216,Drowsy
0.06042414225900116,0.011316968255314816,-13.540370934995014,2.2520163896173915,Drowsy
0.24785091227506784,1.4437029840178788,4.7469986461739655,3.2856686853752706,Yawning
0.248507394058737,1.2748790542479347,4.3934290658092054,3.3375548751366835,Yawning
0.26796203669128305,1.251287686688964,4.933037190723437,4.920020173869659,Yawning
0.2643268190285343,1.2093030576847454,5.626009286142551,4.210839775148035,Yawning
0.26041258620892693,1.2517191429840677,5.398338412031876,4.180145318486268,Yawning
0.2771339981144924,1.3608163018118056,5.233875309812482,3.864270085631689,Yawning
0.2951157174636508,1.409174413207484,5.661759209608469,4.238443439553943,Yawning
0.24806212215607804,1.4561376611178025,4.992887260653909,3.7585085775580573,Yawning
0.2564916521635614,1.406246652703796,4.97235767616763,3.9640948763596016,Yawning
0.2533891771579549,1.3595066240692855,5.317394925602509,4.291571053628767,Yawning
0.2676756508110919,1.2756292971053314,4.970076327065519,3.497052480807424,Yawning
0.2690425103107469,1.2664067061413218,5.299519564675035,4.363165560103547,Yawning
0.2711147990054959,1.2345904277157793,4.705164078090156,4.465176874548271,Yawning
0.2666028549420567,1.2691511892815188,4.897275612693523,4.456208814290059,Yawning
0.2761373290713304,1.2374412712130431,5.327516319211412,5.222041984156203,Yawning
0.2628518215163107,1.2683798156828765,5.044612368541512,4.278814519072298,Yawning
0.2643901707014054,1.2345904277157793,4.4875336260892125,4.924163903361774,Yawning
0.2633301499853723,1.2361916828294666,4.464516328740691,4.462232694885095,Yawning
0.29150171828418964,1.2884494174724979,4.514344902148035,5.142740410268011,Yawning
0.22395391154084526,1.391143670252406,-2.2133064066131363,11.508745118621668,Yawning
0.24217454912498304,1.484589569758185,-1.5589758240034501,11.399152899010472,Yawning
0.2428567160445592,1.420312455205245,-1.9986483302667908,11.765835494026929,Yawning
0.24719857768349485,1.4999537325948304,-1.6201776252605946,12.048084745119034,Yawning
0.257131089163,1.4354508670821047,-1.5733391957329124,11.799111366839455,Yawning
0.25365801783995723,1.4792976718935837,-1.0952451813924744,11.430590011750224,Yawning
0.26907424859817153,1.5149777325467517,-1.2533553301041511,10.814467491121016,Yawning
0.2749190967841425,1.5009820089459012,-0.9495960008501633,12.12996417598431,Yawning
0.28006164380117154,1.5687920506177966,-0.6425305999182913,11.208426461124352,Yawning
0.2694091541685172,1.4711370543112772,-0.7543043182714267,11.275383744568268,Yawning
0.30599928356433936,1.5228285093844334,-1.2527281822083802,10.069681539621019,Yawning
0.26790754782477577,1.4678297945388388,-11.16999410554357,5.938223812093086,Yawning
0.25506262092409493,1.4234364981923848,-10.069041884967016,6.1156607661978875,Yawning
0.27621711225256457,1.44254634297441,-8.308791507260779,7.068878823284011,Yawning
0.2767461190899336,1.374934118447087,-7.754499336567746,7.079730481808596,Yawning
0.24763710348561138,1.297661236120216,-8.01835269344864,6.749647364280625,Yawning
0.24442386819022882,1.3450449133281155,-8.020690416972084,5.97470712586777,Yawning
0.23352128356986918,1.4242124134464882,-8.132730685102613,6.512272997071794,Yawning
0.24019273120573728,1.3497242365721143,-8.263919114521006,6.596807129973424,Yawning
0.15385255820161167,0.00958706236059213,-0.9318042093972819,5.169622362429711,Drowsy
0.12711327127301209,0.009219821056073614,-1.623105712442356,6.485873454411203,Drowsy
0.15299972176830479,0.00996815278536125,-1.3957882735231442,6.789873852161241,Drowsy
0.1273138089571392,0.018814417367671945,-1.3781481023295215,6.787987662159349,Drowsy
0.1326639478925289,0.009037292514618133,-0.9641352026935884,6.244840372214829,Drowsy
0.12368716472471294,0.009037292514618133,-1.9991833871431877,5.160545678968696,Drowsy
0.09319828783469661,0.018467921378827943,-1.2887580554918645,5.043699084674872,Drowsy
0.1189604460305261,0.024507572236844802,-1.6521181367302034,4.955408371275923,Drowsy
0.12536867976611005,0.009571240664425778,-1.3911118269112293,5.208422705553894,Drowsy
0.11351263660968677,0.00996815278536125,-1.2614044287891448,5.327983589841451,Drowsy
0.09939836726555898,0.0,-0.6803113200542373,5.307679828980268,Drowsy
0.09858817273268611,0.00995037190209989,-0.6048000224520084,5.809138705039685,Drowsy
0.1200978327003817,0.029321716994486807,-0.7585883938157193,5.80050878627625,Drowsy
0.24849295946074995,1.3736485151371554,3.733121700659236,1.6316180422209692,Yawning
0.23233952747380027,1.4300858255819702,2.784325753757024,0.4540893071372707,Yawning
0.23322059775981221,1.4539082673302601,2.4220912890577804,0.8191151071810251,Yawning
0.23892741066234402,1.3636493931161038,2.892171093717017,0.6108068219806241,Yawning
0.25336404291627135,1.338905227741842,3.7680826096769175,1.8369818349199827,Yawning
0.23465187127629727,1.3806748885123603,3.0516071343323636,1.2149106782412606,Yawning
0.2644360723830692,1.5278631617898317,2.5224156631945496,0.4142751526273211,Yawning
0.25953815176291245,1.3617116406033445,2.481638804034974,1.1155279022495352,Yawning
0.2609411855629715,1.429602533798738,2.8750520332986937,1.9164550331999013,Yawning
0.25367071250536133,1.4459936611569508,2.986782455277891,1.4043518540824718,Yawning
0.24270209855526792,1.4169632703321366,2.762492267741459,1.1827647986757914,Yawning
0.2334251635868791,1.4874508040490013,2.969534008944222,1.1303975035769174,Yawning
